user_id,reference_time,historical_clicks,recent_clicks,historical_categories,recent_categories,shift_score
U87998,2019-11-13 19:11:59,9,3,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'sports']",0.6
U87998,2019-11-13 22:21:56,9,4,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'sports']",0.6
U87998,2019-11-13 22:21:56,9,5,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports']",0.6666666666666667
U87998,2019-11-13 22:21:56,9,6,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports']",0.6666666666666667
U87998,2019-11-13 22:21:56,9,7,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports']",0.6666666666666667
U87998,2019-11-14 12:56:27,10,7,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports', 'tv']",0.7142857142857143
U87998,2019-11-14 12:56:27,10,8,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports', 'tv']",0.7142857142857143
U87998,2019-11-14 12:56:27,10,9,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports', 'tv']",0.7142857142857143
U87998,2019-11-14 20:28:52,13,7,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports', 'tv']",0.7142857142857143
U87998,2019-11-14 21:29:53,13,8,"['weather', 'video', 'finance', 'news', 'sports']","['news', 'music', 'sports', 'tv']",0.7142857142857143
U88009,2019-11-12 08:13:12,6,2,"['news', 'movies', 'music', 'sports']","['finance', 'foodanddrink']",1.0
U88009,2019-11-12 13:42:23,7,2,"['music', 'news', 'movies', 'sports', 'foodanddrink']",['finance'],1.0
U88009,2019-11-12 13:42:23,7,3,"['music', 'news', 'movies', 'sports', 'foodanddrink']","['finance', 'movies']",0.8333333333333334
U88018,2019-11-14 10:07:22,8,3,"['news', 'music', 'sports']","['lifestyle', 'news', 'sports']",0.5
U88018,2019-11-14 15:55:50,9,3,"['news', 'music', 'sports']","['lifestyle', 'travel', 'sports']",0.8
U88025,2019-11-12 13:31:01,3,5,"['news', 'travel', 'foodanddrink']","['news', 'entertainment', 'foodanddrink', 'tv']",0.6
U88025,2019-11-13 07:56:06,4,5,"['news', 'entertainment', 'travel', 'foodanddrink']","['finance', 'news', 'foodanddrink', 'tv']",0.6666666666666667
U88025,2019-11-13 11:18:51,7,3,"['news', 'entertainment', 'travel', 'foodanddrink']","['lifestyle', 'finance', 'tv']",1.0
U88025,2019-11-13 12:06:41,7,4,"['news', 'entertainment', 'travel', 'foodanddrink']","['lifestyle', 'finance', 'news', 'tv']",0.8571428571428572
U88025,2019-11-13 12:29:06,8,4,"['entertainment', 'travel', 'news', 'tv', 'foodanddrink']","['lifestyle', 'finance', 'health', 'news']",0.875
U88033,2019-11-11 05:05:40,3,2,"['finance', 'movies', 'news']",['lifestyle'],1.0
U88033,2019-11-11 05:05:40,3,3,"['finance', 'movies', 'news']","['lifestyle', 'finance']",0.75
U88033,2019-11-11 07:59:56,3,4,"['finance', 'movies', 'news']","['lifestyle', 'finance', 'music']",0.8
U88033,2019-11-11 07:59:56,3,5,"['finance', 'movies', 'news']","['lifestyle', 'finance', 'music']",0.8
U88033,2019-11-11 08:25:26,3,6,"['finance', 'movies', 'news']","['lifestyle', 'finance', 'music', 'sports']",0.8333333333333334
U88033,2019-11-11 14:48:28,4,6,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'lifestyle', 'sports', 'tv']",0.7142857142857143
U88033,2019-11-11 14:48:28,4,7,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'lifestyle', 'sports', 'tv']",0.7142857142857143
U88033,2019-11-11 14:48:28,4,8,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'news', 'lifestyle', 'sports', 'tv']",0.5714285714285714
U88033,2019-11-11 14:48:28,4,9,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'news', 'lifestyle', 'sports', 'tv']",0.5714285714285714
U88033,2019-11-11 14:48:28,4,10,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'news', 'lifestyle', 'sports', 'tv']",0.5714285714285714
U88033,2019-11-11 16:28:34,4,11,"['lifestyle', 'finance', 'movies', 'news']","['music', 'finance', 'news', 'lifestyle', 'sports', 'tv']",0.5714285714285714
U88033,2019-11-12 05:44:29,7,9,"['music', 'finance', 'news', 'movies', 'lifestyle']","['lifestyle', 'news', 'sports', 'tv']",0.7142857142857143
U88033,2019-11-12 05:44:29,7,10,"['music', 'finance', 'news', 'movies', 'lifestyle']","['entertainment', 'news', 'lifestyle', 'sports', 'tv']",0.75
U88033,2019-11-12 05:44:29,7,11,"['music', 'finance', 'news', 'movies', 'lifestyle']","['entertainment', 'news', 'lifestyle', 'sports', 'tv']",0.75
U88033,2019-11-12 08:01:21,9,10,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['lifestyle', 'news', 'entertainment', 'tv']",0.75
U88033,2019-11-12 08:01:21,9,11,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['lifestyle', 'news', 'entertainment', 'tv']",0.75
U88033,2019-11-12 08:01:21,9,12,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['lifestyle', 'news', 'entertainment', 'tv']",0.75
U88033,2019-11-12 08:21:31,9,13,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['lifestyle', 'news', 'entertainment', 'tv']",0.75
U88033,2019-11-12 12:57:56,10,13,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv']",0.6666666666666667
U88033,2019-11-12 12:57:56,10,14,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv']",0.6666666666666667
U88033,2019-11-12 12:57:56,10,15,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv']",0.6666666666666667
U88033,2019-11-12 12:57:56,10,16,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv', 'health']",0.7
U88033,2019-11-12 12:57:56,10,17,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv', 'health']",0.7
U88033,2019-11-12 13:36:56,10,18,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv', 'health']",0.7
U88033,2019-11-12 13:36:56,10,19,"['music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'tv', 'health']",0.7
U88033,2019-11-13 06:32:16,19,11,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'sports', 'health']",0.6
U88033,2019-11-13 06:32:16,19,12,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'news', 'lifestyle', 'sports', 'health']",0.6
U88033,2019-11-13 06:32:16,19,13,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'travel', 'news', 'lifestyle', 'sports', 'health']",0.6363636363636364
U88033,2019-11-13 07:41:53,19,14,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'travel', 'news', 'lifestyle', 'sports', 'health']",0.6363636363636364
U88033,2019-11-13 07:41:53,19,15,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'travel', 'news', 'lifestyle', 'sports', 'health']",0.6363636363636364
U88033,2019-11-13 07:41:53,19,16,"['entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['weather', 'entertainment', 'travel', 'music', 'news', 'lifestyle', 'sports', 'health']",0.5454545454545454
U88033,2019-11-13 11:29:37,23,13,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['entertainment', 'travel', 'music', 'news', 'lifestyle', 'sports', 'health']",0.5454545454545454
U88033,2019-11-13 11:29:37,23,14,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv']","['entertainment', 'travel', 'music', 'news', 'lifestyle', 'sports', 'health']",0.5454545454545454
U88033,2019-11-13 15:43:36,30,9,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'travel', 'news', 'finance', 'lifestyle']",0.5454545454545454
U88033,2019-11-13 15:43:36,30,10,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'travel', 'news', 'finance', 'lifestyle']",0.5454545454545454
U88033,2019-11-13 15:43:36,30,11,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'travel', 'news', 'finance', 'lifestyle']",0.5454545454545454
U88033,2019-11-14 06:02:14,30,13,"['weather', 'entertainment', 'music', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'travel', 'news', 'finance', 'lifestyle', 'sports', 'foodanddrink']",0.5
U88033,2019-11-14 08:54:41,36,12,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'finance', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88033,2019-11-14 08:54:41,36,13,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'finance', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88033,2019-11-14 14:41:47,39,13,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88033,2019-11-14 14:41:47,39,14,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88033,2019-11-14 14:41:47,39,15,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88033,2019-11-14 14:41:47,39,16,"['weather', 'entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports', 'tv', 'health']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'tv', 'foodanddrink']",0.5
U88043,2019-11-14 13:15:09,6,2,"['autos', 'sports']","['autos', 'tv']",0.6666666666666667
U88052,2019-11-10 11:20:22,3,2,"['video', 'news', 'tv']",['video'],0.6666666666666667
U88052,2019-11-12 06:14:53,6,2,"['video', 'news', 'tv']","['weather', 'news']",0.75
U88052,2019-11-12 06:14:53,6,3,"['video', 'news', 'tv']","['weather', 'video', 'news']",0.5
U88052,2019-11-12 06:34:39,6,4,"['video', 'news', 'tv']","['weather', 'travel', 'video', 'news']",0.6
U88052,2019-11-12 06:34:39,6,5,"['video', 'news', 'tv']","['weather', 'travel', 'video', 'news']",0.6
U88052,2019-11-12 06:34:39,6,6,"['video', 'news', 'tv']","['weather', 'travel', 'video', 'news']",0.6
U88052,2019-11-13 10:12:14,13,2,"['video', 'weather', 'travel', 'news', 'tv']",['video'],0.8
U88052,2019-11-14 05:47:05,13,3,"['video', 'weather', 'travel', 'news', 'tv']","['video', 'news']",0.6
U88052,2019-11-14 05:47:05,13,4,"['video', 'weather', 'travel', 'news', 'tv']","['video', 'news']",0.6
U88052,2019-11-14 07:55:42,14,4,"['video', 'weather', 'travel', 'news', 'tv']","['video', 'news']",0.6
U88052,2019-11-14 09:33:41,14,5,"['video', 'weather', 'travel', 'news', 'tv']","['video', 'news']",0.6
U88052,2019-11-14 14:56:32,16,5,"['video', 'weather', 'travel', 'news', 'tv']","['video', 'travel', 'foodanddrink', 'news']",0.5
U88053,2019-11-13 09:16:48,3,2,"['news', 'movies', 'sports']","['finance', 'music']",1.0
U88053,2019-11-13 19:36:47,4,2,"['news', 'movies', 'sports', 'finance']","['lifestyle', 'music']",1.0
U88053,2019-11-14 08:32:13,5,2,"['music', 'news', 'finance', 'movies', 'sports']","['lifestyle', 'weather']",1.0
U88067,2019-11-14 10:27:31,3,2,"['autos', 'finance', 'entertainment']","['finance', 'news']",0.75
U88067,2019-11-14 10:27:31,3,3,"['autos', 'finance', 'entertainment']","['finance', 'tv', 'news']",0.8
U88067,2019-11-14 10:27:31,3,4,"['autos', 'finance', 'entertainment']","['finance', 'tv', 'news']",0.8
U88067,2019-11-14 11:35:57,3,5,"['autos', 'finance', 'entertainment']","['finance', 'tv', 'music', 'news']",0.8333333333333334
U88067,2019-11-14 11:35:57,3,6,"['autos', 'finance', 'entertainment']","['autos', 'music', 'finance', 'news', 'tv']",0.6666666666666667
U88067,2019-11-14 11:35:57,3,7,"['autos', 'finance', 'entertainment']","['autos', 'music', 'finance', 'news', 'tv']",0.6666666666666667
U88083,2019-11-12 07:35:12,6,2,"['lifestyle', 'finance', 'sports', 'news']",['news'],0.75
U88083,2019-11-12 10:58:34,6,3,"['lifestyle', 'finance', 'sports', 'news']",['news'],0.75
U88083,2019-11-13 06:14:40,7,3,"['lifestyle', 'finance', 'sports', 'news']","['news', 'finance']",0.5
U88105,2019-11-13 08:16:25,3,3,['lifestyle'],"['lifestyle', 'finance']",0.5
U88105,2019-11-14 11:21:46,7,2,"['lifestyle', 'finance']","['lifestyle', 'news']",0.6666666666666667
U8816,2019-11-14 10:53:51,10,2,"['autos', 'weather', 'health', 'travel', 'news', 'lifestyle', 'foodanddrink']","['health', 'tv']",0.875
U8816,2019-11-14 13:23:53,10,3,"['autos', 'weather', 'health', 'travel', 'news', 'lifestyle', 'foodanddrink']","['news', 'health', 'tv']",0.75
U8816,2019-11-14 13:23:53,10,4,"['autos', 'weather', 'health', 'travel', 'news', 'lifestyle', 'foodanddrink']","['autos', 'news', 'health', 'tv']",0.625
U88163,2019-11-12 13:50:28,4,2,"['foodanddrink', 'news', 'music', 'health']","['lifestyle', 'finance']",1.0
U88163,2019-11-12 13:50:28,4,3,"['foodanddrink', 'news', 'music', 'health']","['lifestyle', 'finance', 'sports']",1.0
U88163,2019-11-12 13:50:28,4,4,"['foodanddrink', 'news', 'music', 'health']","['foodanddrink', 'lifestyle', 'finance', 'sports']",0.8571428571428572
U88163,2019-11-12 13:50:28,4,5,"['foodanddrink', 'news', 'music', 'health']","['health', 'finance', 'lifestyle', 'sports', 'foodanddrink']",0.7142857142857143
U8818,2019-11-13 06:59:41,4,2,"['sports', 'health']","['news', 'sports']",0.6666666666666667
U8818,2019-11-13 06:59:41,4,3,"['sports', 'health']","['news', 'sports']",0.6666666666666667
U8818,2019-11-13 07:20:01,4,4,"['sports', 'health']","['news', 'entertainment', 'sports']",0.75
U8818,2019-11-13 10:37:20,4,5,"['sports', 'health']","['news', 'entertainment', 'music', 'sports']",0.8
U8818,2019-11-14 05:20:48,6,4,"['news', 'sports', 'health']","['travel', 'entertainment', 'music', 'sports']",0.8333333333333334
U8818,2019-11-14 05:20:48,6,5,"['news', 'sports', 'health']","['entertainment', 'travel', 'music', 'news', 'sports']",0.6666666666666667
U8818,2019-11-14 05:20:48,6,6,"['news', 'sports', 'health']","['entertainment', 'travel', 'music', 'news', 'lifestyle', 'sports']",0.7142857142857143
U8818,2019-11-14 07:08:32,8,5,"['news', 'sports', 'entertainment', 'health']","['travel', 'music', 'news', 'lifestyle', 'sports']",0.7142857142857143
U8818,2019-11-14 07:08:32,8,6,"['news', 'sports', 'entertainment', 'health']","['travel', 'music', 'news', 'lifestyle', 'sports', 'health']",0.5714285714285714
U8818,2019-11-14 07:57:17,9,6,"['entertainment', 'music', 'news', 'sports', 'health']","['travel', 'news', 'lifestyle', 'sports', 'health']",0.5714285714285714
U8818,2019-11-14 09:57:33,9,7,"['entertainment', 'music', 'news', 'sports', 'health']","['travel', 'news', 'lifestyle', 'sports', 'health']",0.5714285714285714
U88182,2019-11-14 09:47:42,3,2,"['lifestyle', 'news', 'entertainment']","['entertainment', 'tv']",0.75
U88182,2019-11-14 09:47:42,3,3,"['lifestyle', 'news', 'entertainment']","['entertainment', 'music', 'tv']",0.8
U88183,2019-11-13 05:46:56,4,2,"['lifestyle', 'news', 'entertainment', 'sports']","['news', 'entertainment']",0.5
U88183,2019-11-14 16:57:13,9,2,"['lifestyle', 'news', 'entertainment', 'sports']","['entertainment', 'sports']",0.5
U88189,2019-11-14 06:54:19,6,2,"['autos', 'weather', 'entertainment', 'travel', 'news']","['autos', 'music']",0.8333333333333334
U88200,2019-11-13 07:23:40,3,2,"['news', 'travel']","['news', 'entertainment']",0.6666666666666667
U88200,2019-11-13 07:23:40,3,3,"['news', 'travel']","['news', 'entertainment']",0.6666666666666667
U88202,2019-11-11 09:04:22,3,2,"['news', 'music', 'foodanddrink']","['lifestyle', 'foodanddrink']",0.75
U88202,2019-11-13 05:25:10,6,2,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['lifestyle', 'tv']",0.8333333333333334
U88202,2019-11-13 05:25:10,6,3,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['lifestyle', 'entertainment', 'tv']",0.8571428571428572
U88202,2019-11-13 06:25:13,6,4,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['lifestyle', 'news', 'entertainment', 'tv']",0.7142857142857143
U88202,2019-11-13 06:25:13,6,5,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['entertainment', 'music', 'news', 'lifestyle', 'tv']",0.5714285714285714
U88202,2019-11-13 07:03:30,6,6,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['entertainment', 'music', 'news', 'lifestyle', 'tv']",0.5714285714285714
U88202,2019-11-13 09:39:09,6,7,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['entertainment', 'music', 'news', 'lifestyle', 'tv']",0.5714285714285714
U88202,2019-11-13 09:44:06,6,8,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']",0.625
U88202,2019-11-13 09:57:16,6,9,"['music', 'news', 'movies', 'lifestyle', 'foodanddrink']","['entertainment', 'music', 'news', 'finance', 'lifestyle', 'tv']",0.625
U88250,2019-11-12 14:53:25,3,2,"['health', 'entertainment', 'sports']","['lifestyle', 'news']",1.0
U88250,2019-11-12 14:53:25,3,3,"['health', 'entertainment', 'sports']","['lifestyle', 'news', 'video']",1.0
U88250,2019-11-12 14:53:25,3,4,"['health', 'entertainment', 'sports']","['lifestyle', 'news', 'video']",1.0
U88250,2019-11-12 14:58:21,3,5,"['health', 'entertainment', 'sports']","['lifestyle', 'news', 'video', 'finance']",1.0
U88250,2019-11-12 15:07:40,3,6,"['health', 'entertainment', 'sports']","['video', 'news', 'finance', 'lifestyle', 'sports']",0.8571428571428572
U88250,2019-11-13 10:22:17,3,7,"['health', 'entertainment', 'sports']","['video', 'news', 'finance', 'lifestyle', 'sports']",0.8571428571428572
U88250,2019-11-13 14:37:22,5,6,"['entertainment', 'news', 'lifestyle', 'sports', 'health']","['video', 'finance', 'news', 'sports', 'foodanddrink']",0.75
U88250,2019-11-13 14:37:22,5,7,"['entertainment', 'news', 'lifestyle', 'sports', 'health']","['video', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.625
U88250,2019-11-14 03:48:45,10,3,"['video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'health']","['lifestyle', 'entertainment', 'foodanddrink']",0.75
U88252,2019-11-11 12:26:18,4,2,"['news', 'sports', 'tv']",['sports'],0.6666666666666667
U88252,2019-11-13 08:07:19,9,2,"['news', 'sports', 'tv']","['autos', 'entertainment']",1.0
U88252,2019-11-13 12:10:09,9,3,"['news', 'sports', 'tv']","['autos', 'news', 'entertainment']",0.8
U88252,2019-11-13 12:10:09,9,4,"['news', 'sports', 'tv']","['autos', 'news', 'entertainment', 'lifestyle']",0.8333333333333334
U88252,2019-11-13 12:10:09,9,5,"['news', 'sports', 'tv']","['autos', 'entertainment', 'music', 'news', 'lifestyle']",0.8571428571428572
U88252,2019-11-13 13:42:58,9,6,"['news', 'sports', 'tv']","['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports']",0.7142857142857143
U88258,2019-11-11 11:40:23,4,2,"['news', 'movies']","['autos', 'news']",0.6666666666666667
U88258,2019-11-11 11:40:23,4,3,"['news', 'movies']","['autos', 'news', 'finance']",0.75
U88258,2019-11-11 11:40:23,4,4,"['news', 'movies']","['autos', 'news', 'finance']",0.75
U88258,2019-11-11 11:40:23,4,5,"['news', 'movies']","['autos', 'news', 'tv', 'finance']",0.8
U88258,2019-11-11 11:40:23,4,6,"['news', 'movies']","['autos', 'news', 'finance', 'sports', 'tv']",0.8333333333333334
U88258,2019-11-13 11:18:36,11,2,"['autos', 'news', 'finance', 'movies', 'sports', 'tv']","['autos', 'health']",0.8571428571428572
U88258,2019-11-14 09:22:20,11,3,"['autos', 'news', 'finance', 'movies', 'sports', 'tv']","['autos', 'news', 'health']",0.7142857142857143
U88258,2019-11-14 09:22:20,11,4,"['autos', 'news', 'finance', 'movies', 'sports', 'tv']","['autos', 'news', 'health']",0.7142857142857143
U88258,2019-11-14 15:48:01,14,2,"['autos', 'news', 'finance', 'movies', 'sports', 'tv', 'health']","['autos', 'news']",0.7142857142857143
U88258,2019-11-14 15:48:01,14,3,"['autos', 'news', 'finance', 'movies', 'sports', 'tv', 'health']","['autos', 'news']",0.7142857142857143
U88258,2019-11-14 15:48:01,14,4,"['autos', 'news', 'finance', 'movies', 'sports', 'tv', 'health']","['autos', 'news']",0.7142857142857143
U88267,2019-11-11 12:36:38,3,3,"['lifestyle', 'news', 'music']","['news', 'entertainment', 'music']",0.5
U88267,2019-11-11 12:36:38,3,4,"['lifestyle', 'news', 'music']","['news', 'entertainment', 'music', 'sports']",0.6
U88267,2019-11-11 12:54:16,3,5,"['lifestyle', 'news', 'music']","['news', 'entertainment', 'music', 'sports']",0.6
U88280,2019-11-13 05:56:51,6,2,"['news', 'movies', 'sports', 'tv']","['finance', 'music']",1.0
U88281,2019-11-12 20:05:28,4,2,"['news', 'sports']",['news'],0.5
U88290,2019-11-14 14:55:10,7,2,"['health', 'music', 'news', 'tv', 'foodanddrink']","['news', 'tv']",0.6
U88296,2019-11-14 19:56:30,10,2,"['autos', 'video', 'news', 'finance', 'sports']","['news', 'music']",0.8333333333333334
U88296,2019-11-14 19:56:30,10,3,"['autos', 'video', 'news', 'finance', 'sports']","['news', 'music', 'sports']",0.6666666666666667
U88297,2019-11-13 14:31:29,4,2,"['music', 'travel', 'tv']","['news', 'sports']",1.0
U88297,2019-11-14 14:28:34,5,2,"['music', 'news', 'travel', 'tv']","['music', 'sports']",0.8
U88297,2019-11-14 14:28:34,5,3,"['music', 'news', 'travel', 'tv']","['news', 'music', 'sports']",0.6
U88315,2019-11-12 04:01:53,3,7,['news'],"['news', 'weather']",0.5
U88315,2019-11-12 07:37:27,6,5,"['news', 'weather']",['news'],0.5
U88315,2019-11-12 11:42:03,9,3,"['news', 'weather']","['autos', 'news']",0.6666666666666667
U88315,2019-11-12 11:42:03,9,4,"['news', 'weather']","['autos', 'news']",0.6666666666666667
U88315,2019-11-12 11:42:03,9,5,"['news', 'weather']","['autos', 'news']",0.6666666666666667
U88315,2019-11-12 11:42:03,9,6,"['news', 'weather']","['autos', 'news', 'finance']",0.75
U88315,2019-11-12 11:42:03,9,7,"['news', 'weather']","['autos', 'news', 'finance']",0.75
U88315,2019-11-12 12:21:02,9,8,"['news', 'weather']","['autos', 'news', 'lifestyle', 'finance']",0.8
U88315,2019-11-12 12:21:02,9,9,"['news', 'weather']","['autos', 'news', 'lifestyle', 'finance']",0.8
U88315,2019-11-12 21:53:25,10,9,"['news', 'weather']","['autos', 'news', 'lifestyle', 'finance']",0.8
U88315,2019-11-12 21:53:25,10,10,"['news', 'weather']","['autos', 'news', 'finance', 'lifestyle', 'sports']",0.8333333333333334
U88315,2019-11-13 09:20:10,12,9,"['autos', 'news', 'weather']","['lifestyle', 'news', 'sports', 'finance']",0.8333333333333334
U88315,2019-11-13 09:20:10,12,10,"['autos', 'news', 'weather']","['lifestyle', 'news', 'sports', 'finance']",0.8333333333333334
U88315,2019-11-14 09:16:09,21,2,"['autos', 'weather', 'news', 'finance', 'lifestyle', 'sports']",['news'],0.8333333333333334
U88344,2019-11-12 06:35:08,3,5,"['finance', 'news', 'tv']","['news', 'sports', 'tv']",0.5
U88344,2019-11-12 06:35:08,3,6,"['finance', 'news', 'tv']","['news', 'sports', 'tv']",0.5
U88344,2019-11-12 13:05:51,8,3,"['finance', 'news', 'sports', 'tv']","['news', 'tv']",0.5
U88346,2019-11-13 13:40:12,4,2,"['foodanddrink', 'lifestyle', 'sports']","['lifestyle', 'entertainment']",0.75
U88352,2019-11-10 11:07:31,6,3,"['lifestyle', 'finance', 'movies', 'news']","['lifestyle', 'news']",0.5
U88352,2019-11-10 13:09:37,6,6,"['lifestyle', 'finance', 'movies', 'news']","['travel', 'music', 'news', 'movies', 'lifestyle']",0.5
U88352,2019-11-10 13:09:37,6,7,"['lifestyle', 'finance', 'movies', 'news']","['travel', 'music', 'news', 'movies', 'lifestyle']",0.5
U88352,2019-11-11 06:32:33,8,6,"['lifestyle', 'finance', 'movies', 'news']","['entertainment', 'travel', 'music', 'news', 'movies']",0.7142857142857143
U88352,2019-11-11 08:15:56,9,6,"['lifestyle', 'finance', 'movies', 'news']","['entertainment', 'travel', 'music', 'news', 'movies']",0.7142857142857143
U88352,2019-11-12 10:36:18,16,2,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['news', 'foodanddrink']",0.8888888888888888
U88352,2019-11-12 10:36:18,16,3,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'foodanddrink']",0.9
U88352,2019-11-12 10:36:18,16,4,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'foodanddrink']",0.9
U88352,2019-11-12 10:36:18,16,5,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'foodanddrink', 'finance']",0.8
U88352,2019-11-12 14:25:51,16,6,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'foodanddrink', 'finance']",0.8
U88352,2019-11-12 14:44:20,16,7,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'finance', 'sports', 'foodanddrink']",0.7
U88352,2019-11-12 19:24:01,16,8,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'finance', 'sports', 'foodanddrink']",0.7
U88352,2019-11-12 19:41:24,16,9,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'finance', 'sports', 'foodanddrink']",0.7
U88352,2019-11-12 19:41:24,16,10,"['entertainment', 'music', 'travel', 'finance', 'news', 'movies', 'lifestyle', 'sports']","['autos', 'news', 'finance', 'sports', 'tv', 'foodanddrink']",0.7272727272727273
